Department,System ID,UPC,Item,Category,Brand,Remaining,Sale Price
Chips,210000059573,644216014330,The Healthy Energy Baking Just Ginger,Snacks / Chips,The Healthy Energy Bars,16,2.89
Chips,210000059575,646378008035,Healthy Baking Energy Bars Maxaroon Minty Chocolate,Snacks / Chips,The Healthy Energy Bars,10,2.79
Chips,210000059577,646378008042,Healthy Baking Energy Bars Maxaroon Sea Salty Maple,Snacks / Chips,The Healthy Energy Bars,9,2.79
Chips,210000059579,646378008066,Copy of Healthy Baking Energy Bars Maxaroon Ginger Pina Colada,Snacks / Chips,The Healthy Energy Bars,8,2.89
Chips,210000059964,36593120016,R.W. Garcia Yellow Corn Chips,Snacks / Chips,R.W.. Garcia,9,5.79
Chips,210000060291,854946007315,Quinn Pretzel Nuggets Pizzera Cheezy Filled,Snacks,Quinn Foods LLC,1,6.59
Chips,210000060335,850008216060,Salt Me! Chips Cheddar and Sour Cream (B.B. 2-18),Snacks / Chips,Salt Me!,1,2.99
Chips,210000060337,850008216022,Salt Me! Chips BBQ (B.B. 2-18),Snacks / Chips,Salt Me!,1,2.99
Chips,210000060863,851562007507,The Good Crisp Company Spicy Jalapeno  5.6oz,Snacks / Chips,The Good Crisp Co,8,5.29
Chips,210000060905,646378008011,Healthy Baking Energy Bars Maxaroon Chocolate Orange,Snacks / Chips,The Healthy Energy Bars,8,2.79
Chips,210000060907,646378008059,Healthy Baking Energy Bars Maxaroon Curry Ginger,Snacks / Chips,The Healthy Energy Bars,9,2.79
Chips,210000060909,646378008028,Healthy Baking Energy Bars Maxaroon Lemon Poppyseed,Snacks / Chips,The Healthy Energy Bars,7,2.79
Chips,210000060911,644216014132,The Healthy Energy Baking Spiced Chai,Snacks / Chips,The Healthy Energy Bars,8,2.89
Chips,210000060913,644216014033,The Healthy Energy Baking Cacao Chili,Snacks / Chips,The Healthy Energy Bars,7,2.89
Chips,210000060915,644216014330,The Healthy Energy Baking Chocolate Vanilla,Snacks / Chips,The Healthy Energy Bars,6,2.89
Chips,210000061027,755355000914,Good Health   Pretzels GF,Snacks / Chips,Good Health naturals,8,5.39
Chips,210000061177,810122080398,Hippeas Vegan White Cheddar  Puffs 3.75 oz,Snacks,Hippeas,1,4.49
Chips,210000061179,810122080381,Hippeas Vegan  Blazin Hot  Puffs 3.75 oz,Snacks,Hippeas,5,4.49
Beverage,210000000012,24182025064,soy milk edensoy unsweetened 32oz eden,Non-Dairy  / Milk,Eden Foods,10,4.79
Beverage,210000000016,24182025057,soy milk edensoy original 32oz eden,Non-Dairy  / Milk,Eden Foods,14,4.79
Beverage,210000000046,76950450080,detox tea OG yogi,Tea / Tea boxed,Yogi Tea,10,5.39
Beverage,210000000048,76950415331,chai rooibos tea 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,5,5.39
Beverage,210000000052,76950450172,lemon ginger tea  OG 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,9,5.39
Beverage,210000000054,76950450011,bedtime tea 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,11,5.39
Beverage,210000000058,76950450462,chamomile tea 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,5,5.39
Beverage,210000000239,47445919511,english breakfast tea choice,Tea / Tea boxed,Choice Organic Teas,7,4.99
Beverage,210000000259,24182181203,kukicha tea OG 16ct,Tea / Tea boxed,Eden Foods,11,5.99
Beverage,210000000301,36192122152,lemon juice OG 16oz,Fruit / Fruit juice,Santa Cruz Organics,6,5.99
Beverage,210000000305,36192122169,lime juice OG 16oz,Fruit / Fruit juice,Santa Cruz Organics,4,5.99
Beverage,210000000321,75502386679,mineral water sparkling 25.3oz gerolsteiner,Beverages  / Bottled water,Gerolsteiner,2,3.39
Beverage,210000000390,26395831289,aloe vera inner fillet juice pf OG 128oz,Beverages  / Aloe,Lily of the Desert,2,27.99
Beverage,210000000392,42608470021,cranberry pure juice OG 32oz lakewood,Fruit / Fruit juice,Lakewood,8,14.99
Beverage,210000000396,42608470038,cherry black juice pure OG 32oz lakewood,Fruit / Fruit juice,Lakewood,6,11.99
Beverage,210000000400,42608470120,pomegranate pure juice OG 32oz,Fruit / Fruit juice,Lakewood,4,14.39
Beverage,210000000416,42608459248,papaya juice blend OG 32oz,Fruit / Fruit juice,Lakewood,8,8.99
Beverage,210000003610,97467458215,spirutein vanilla pkt 1.2oz nature's plus,Beverages  / Protein drinks,Nature's Plus,10,2.29
Beverage,210000003614,97467045811,spirutein vanilla 2.12 lbs nature's plus,Protein powder,Nature's Plus,3,45.99
Beverage,210000003618,97467045804,spirutein vanilla 1.09 lbs nature's plus,Beverages  / Protein drinks,Nature's Plus,1,25.99
Beverage,210000003622,97467045705,spirutein chocolate 1.05lbs nature's plus,Protein powder,Nature's Plus,4,25.99
Beverage,210000003626,97467458314,spirutein chocolate pkt .99oz nature's plus,Protein powder,Nature's Plus,19,2.29
Beverage,210000003634,97467045736,spirutein strawberry 1.09 lbs nature's plus,Protein powder,Nature's Plus,2,24.99
Beverage,210000003874,76314302017,Emergen-C box C raspberry,Supplements,Alacer Corp,1,17.99
Beverage,210000004870,76950450301,kava stress relief tea 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,11,5.39
Beverage,210000004878,32917000132,throat coat 16 tea bags traditional medicinals,Tea / Tea boxed,Traditional Medicinals,7,5.99
Beverage,210000004888,32917001542,echinacea plus elder 16 tea bags,Tea / Tea boxed,Traditional Medicinals,8,5.99
Beverage,210000004898,32917000149,mother's milk 16 tea bags,Tea / Tea boxed,Traditional Medicinals,6,5.99
Beverage,210000004900,32917000125,pregnancy tea traditional medicinals,Tea / Tea boxed,Traditional Medicinals,6,5.99
Beverage,210000005566,76314306404,Emergen-C pkt Raspberry,Supplements,Alacer Corp,8,0.45
Beverage,210000005630,76314306466,Emergen-C pkt Super orange,Supplements,Alacer Corp,11,0.59
Beverage,210000005642,76314300556,Emergen-C pkt Tangerine,Supplements,Alacer Corp,13,0.45
Beverage,210000006752,77208000330,water mountain valley spring 33.8oz/ liter,Beverages  / Bottled water,Mountain Valley,15,3.79
Beverage,210000006870,97467458413,spirutein strawberry 1.2oz pkt nature's plus,Beverages  / Protein drinks,Nature's Plus,5,2.29
Beverage,210000007596,32917000545,chamomile lavender 16 tea bags,Tea / Tea boxed,Traditional Medicinals,1,5.99
Beverage,210000007664,26395830329,aloe vera inner fillet juice pf 32oz glass lily of the desert,Beverages  / Aloe,Lily of the Desert,1,10.29
Beverage,210000007668,26395400324,aloe vera stomach pink label 32 oz,Beverages  / Aloe,Lily of the Desert,3,18.99
Beverage,210000007985,8274000061,ginger brew original 12oz  bottle single reed's,Beverages  / Soda,Reeds,4,2.19
Beverage,210000008009,36192122893,grape juice white 32oz,Fruit / Fruit juice,Santa Cruz Organics,3,5.69
Beverage,210000010324,768250401014,korean ginseng tea large box,Tea / Tea boxed,Mt. Spring Intl,4,14.99
Beverage,210000012358,8274000078,ginger brew extra single bottle reed's,Beverages  / Soda,Reeds,46,2.19
Beverage,210000013952,722430200163,kombucha gingerade 16oz gt's,Beverages  / Kombucha,GT'S,5,4.69
Beverage,210000014144,747525200323,water alkaline 32oz evamor,Beverages  / Bottled water,Evamor,35,2.69
Beverage,210000014640,27018301349,sweet & spicy original 18bgs,Tea / Tea boxed,Good Earth,1,5.39
Beverage,210000014952,6901049102103,oolong premium 100ct,Tea / Tea boxed,Prince of Peace,3,5.19
Beverage,210000015114,24182000702,cherry juice tart eden 32oz,Fruit / Fruit juice,Eden Foods,4,16.89
Beverage,210000015268,47445919115,oolong tea choice*,Tea / Tea boxed,Choice Organic Teas,3,4.99
Beverage,210000015724,52603065702,oat bev original 32oz pacific,Non-Dairy  / Milk,Pacific Natural Foods,7,5.79
Beverage,210000017298,768250401052,korean ginseng extract 28 oz,Supplements / Herbal tinctures,Korean Instant,1,26.99
Beverage,210000017630,33629123010,ginseng cola 12oz bottle ginseng up,Beverages  / Soda,Ginseng Up,6,2.29
Beverage,210000019244,74682107463,knudsen lemon ginger echinacea 32oz,Fruit / Fruit juice,"Knudsen, R W",2,4.6
Beverage,210000019290,898559002169,elderberry juice 16.9 oz biotta,Fruit / Fruit juice,Biotta,13,6.99
Beverage,210000020430,799745281019,ginseng royal jelly 10x10,Supplements,Royal King,11,5.59
Beverage,210000020436,799745282085,ginseng ginkgo biloba 10x10,Supplements,Royal King,9,5.69
Beverage,210000020460,733739042323,ojibwa tea 24 bags NOW FOODS,Tea / Tea boxed,Now Foods,12,5.29
Beverage,210000020658,707082100320,chai  tea latte original 32oz oregon chai,Tea / Tea RTD,Oregon Chai,5,5.99
Beverage,210000021612,853883003008,coconut water 17.5oz c2o,Beverages  / Coconut water,c2o,16,2.99
Beverage,210000022630,42608470106,aloe whole leaf juice OG 32 oz Lakewood,Beverages  / Aloe,Lakewood,10,9.89
Beverage,210000022834,42608459460,orange juice OG 32 oz lakewood,Fruit / Fruit juice,Lakewood,6,8.99
Beverage,210000022980,76950450417,green tea pure decaf 16 bags yogi,Tea / Tea boxed,Yogi Tea,10,5.39
Beverage,210000023822,722430400167,kombucha strawberry serenity 16oz gt's,Beverages  / Kombucha,GT'S,4,4.69
Beverage,210000024044,32917002006,smooth move peppermint 16 tea bags traditional medicinals,Tea / Tea boxed,Traditional Medicinals,5,5.99
Beverage,210000024736,90341121212,root beer 12oz bottle virgil's,Beverages  / Soda,Virgil's,17,2.19
Beverage,210000025683,90341123452,cream soda virgil's 12oz,Beverages  / Soda,Virgil's,17,2.19
Beverage,210000025789,52603066037,hemp milk unsw orig 32oz,Non-Dairy  / Milk,Pacific Natural Foods,8,6.49
Beverage,210000025991,42608459279,orange carrot  OG 32 oz lakewood,Fruit / Fruit juice,Lakewood,4,8.99
Beverage,210000025999,42608459750,grapefruit pink juice OG 32oz lakewood,Fruit / Fruit juice,Lakewood,8,9.79
Beverage,210000026007,47445919719,earl grey tea OG 16 bags Choice,Tea / Tea boxed,Choice Organic Teas,3,4.99
Beverage,210000026116,42608459439,apple juice OG 32oz,Fruit / Fruit juice,Lakewood,3,7.59
Beverage,210000026482,632432333106,yerba mate classic gold can 12 oz guayaki,Beverages  / Iced tea,Guayaki,6,2.99
Beverage,210000026584,42608470137,blueberry  juice OG 32oz lakewood,Fruit / Fruit juice,Lakewood,1,14.79
Beverage,210000026687,42608432012,prune juice OG 32oz,Fruit / Fruit juice,Lakewood,4,12.49
Beverage,210000026709,33919000458,butterscotch beer single bottle flying cauldron,Beverages  / Soda,Virgil's,4,2.19
Beverage,210000026830,42608459057,pineapple pure juice OG 32oz lakewood,Fruit / Fruit juice,Lakewood,13,10.39
Beverage,210000027294,722430160160,kombucha lavender love 16oz gt's,Beverages  / Kombucha,GT'S,6,4.69
Beverage,210000027652,42608470083,cherry tart juice pure OG 32oz,Fruit / Fruit juice,Lakewood,5,11.79
Beverage,210000028070,76950204553,positive energy sweet tangerine tea 16 bags yogi,Tea / Tea boxed,Yogi Tea,5,5.39
Beverage,210000028102,39278152005,oolong tea OG 100bags,Tea / Tea boxed,Prince of Peace,2,8.49
Beverage,210000029016,618825150222,dandy blend 14.01oz,Coffee / Alt coffee,Dandy Blend,2,23.99
Beverage,210000029020,618825150147,dandy blend 25 singles box,Coffee / Alt coffee,Dandy Blend,8,10.89
Beverage,210000029326,618825150161,dandy blend single,Coffee / Alt coffee,Dandy Blend,15,0.59
Beverage,210000029673,42608432029,carrot juice pure OG 32oz,Vegetables / Veggie juice,Lakewood,5,8.99
Beverage,210000029819,632432737775,yerba mate revel berry 15.5oz can guayaki,Beverages  / Iced tea,Guayaki,7,3.39
Beverage,210000029913,873024001007,Ener-C Orange box,Supplements / Vitamin C,Ener-C,1,13.99
Beverage,210000029925,873024002004,Ener-C Orange pkt,Supplements / Vitamin C,Ener-C,30,0.49
Beverage,210000029959,97467458611,spirutein banana pkts nature's plus,Protein powder,Nature's Plus,1,2.29
Beverage,210000030115,42608125808,black cherry concentrate OG 12.5oz,Fruit / Fruit juice,Lakewood,4,14.99
Beverage,210000030697,845332045530,matcha tea spoon bamboo,Home goods / Kitchen gadgets,Two Hills Tea,2,6.59
Beverage,210000030991,39278703108,ginkgo biloba & red panax ginseng 10x10,Supplements / Herbal tinctures,Prince of Peace,6,5.99
Beverage,210000032033,636046700347,cranberry juice drink OG 16oz,,Harney & Sons,10,2.79
Beverage,210000032217,32917000323,nighty night OG 16 tea bags traditional medicinals,Tea / Tea boxed,Traditional Medicinals,11,5.99
Beverage,210000032419,818733010094,ginseng royal jelly 30x10,Supplements,Royal King,7,9.89
Beverage,210000032455,734027901605,ginger juice OG 5oz ginger people,Vegetables / Veggie juice,Ginger People,10,6.39
Beverage,210000033105,818733010063,ginseng panax 20yr old 10x30,Supplements,Royal King,1,9.99
Beverage,210000033677,632432757773,yerba mate enlighten mint can 15.5oz guayaki,Beverages  / Iced tea,Guayaki,25,3.39
Beverage,210000034761,32917001498,green ginger OG 16 tea bags,Tea / Tea boxed,Traditional Medicinals,2,5.99
Beverage,210000034959,42608125891,cherry tart concentrate OG 12.5oz,Fruit / Fruit juice,Lakewood,4,9.89
Beverage,210000036087,854560005018,coffee mexican vanilla 8oz,Coffee / Rtd coffee,High Brew,12,3.29
Beverage,210000036563,854560005032,coffee dark chocolate mocha 8oz,Coffee / Rtd coffee,High Brew,25,3.29
Beverage,210000036967,775088090112,matcha whisk stand,Home goods,Ecotrend,4,6.99
Beverage,210000037225,667450000082,rose lemonade 9.3oz,Beverages  / Soda,Fentiman's,11,2.79
Beverage,210000037477,854560005001,coffee double espresso 8oz,Coffee / Rtd coffee,High Brew,21,3.29
Beverage,210000038368,97467045712,spirutein choc 2.1lbs nature's plus,Protein powder,Nature's Plus,1,45.99
Beverage,210000038599,32917002358,dandelion leaf & root tea 16bags,Tea / Tea boxed,Traditional Medicinals,1,5.99
Beverage,210000038603,856516002126,chia squeeze strawberry banana 3.5oz,Fruit / Fruit juice,Mamma Chia,4,2.19
Beverage,210000038847,819005011511,sleepy temple 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,3,7.99
Beverage,210000038853,819005011528,calm buddha 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,5,7.99
Beverage,210000038855,819005011672,pu-erh 18 bags,Tea / Tea boxed,Buddha Teas,2,7.99
Beverage,210000038857,819005011795,4th chakra heart 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,1,8.99
Beverage,210000039154,801541107612,psyllium husks OG canister 12oz organic india,Supplements,Organic India,2,19.99
Beverage,210000039253,819005010170,dandelion root tea 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,5,5.99
Beverage,210000039259,819005011788,third eye chakra tea 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,5,8.99
Beverage,210000039627,799745285031,ginseng ginkgo biloba 10x30,Supplements,Royal King,3,12.49
Beverage,210000039868,811955011016,alo exposed honey 16.9oz,Beverages  / Aloe,alo,2,2.99
Beverage,210000040040,819005011818,crown chakra tea 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,3,8.99
Beverage,210000040042,819005011849,solar plexus chakra tea 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,3,8.99
Beverage,210000040044,819005011832,sacral chakra tea 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,3,8.99
Beverage,210000040188,795239400607,teeccino hazelnut 10bags,Coffee / Alt coffee,teeccino,2,5.99
Beverage,210000040733,618825150307,dandy blend OG 3.5oz,Coffee / Alt coffee,Dandy Blend,13,9.99
Beverage,210000040937,858045004299,macadamia milk unsweeted 32oz Milkadamia,Non-Dairy  / Milk,Milkadamia,4,6.99
Beverage,210000041087,39278132007,green tea OG 100ct prince,Tea / Tea boxed,Prince of Peace,6,7.99
Beverage,210000041250,830568000408,mocha mint yerba mate 20 tea bags,Tea / Tea boxed,Mate Factor,4,6.99
Beverage,210000041826,850835000115,love tea 20bags,Tea / Tea boxed,Pukka,2,6.59
Beverage,210000041963,873024001021,Ener-C Orange raspberry box,Supplements / Vitamin C,Ener-C,1,15.99
Beverage,210000041965,873024002028,Ener-C Orange raspberry pkt,Supplements / Vitamin C,Ener-C,30,0.35
Beverage,210000042035,90341244010,root beer virgil's 16.8oz special edition,Beverages  / Soda,Virgil's,1,5.49
Beverage,210000042049,853883003848,coconut water ginger lime turmeric 17.5oz c2o,Beverages  / Coconut water,c2o,4,2.99
Beverage,210000042162,39278152203,oolong tea OG 20bags,Tea / Tea boxed,Prince of Peace,1,2.89
Beverage,210000042164,39278132205,green tea OG 20ct prince,Tea / Tea boxed,Prince of Peace,2,2.69
Beverage,210000042172,39278182200,white Tea 20 bags,Tea / Tea boxed,Prince of Peace,3,2.99
Beverage,210000042322,849429003373,zero calorie black cherry soda can,Beverages  / Soda,Zevia,6,1.39
Beverage,210000042683,39278192001,black tea OG 100bags,Tea / Tea boxed,Prince of Peace,2,8.89
Beverage,210000042699,722430001166,kombucha seasonal 16oz gt's,Beverages  / Kombucha,GT'S,14,4.69
Beverage,210000042949,39278142204,green jasmine tea 20bags,Tea / Tea boxed,Prince of Peace,6,2.99
Beverage,210000042951,39278192209,black tea OG 20bags prince of peace,Tea / Tea boxed,Prince of Peace,6,2.89
Beverage,210000042953,39278171006,pu-erh tea 100 bags,Tea / Tea boxed,Prince of Peace,2,7.49
Beverage,210000043013,77208002341,water mountain valley sparkling 33.8oz/ liter,Beverages  / Bottled water,Mountain Valley,10,3.79
Beverage,210000043171,799745302073,red ginseng panax extractum 8000mg 10x10,Supplements,Royal King,9,5.59
Beverage,210000043626,632432333304,yerba mate sparkling cranberry pomegranate can 12oz guayaki,Beverages  / Iced tea,Guayaki,22,2.99
Beverage,210000043666,39278030532,blood sugar tea 18 bags,Tea / Tea boxed,Prince of Peace,2,5.79
Beverage,210000043702,39278030525,blood pressure tea 18 bags,Tea / Tea boxed,Prince of Peace,6,5.99
Beverage,210000043922,,matcha tea caddy porcelain,Home goods,Two Hills Tea,1,18.99
Beverage,210000044165,813026020019,three ginger tea 20 bags,Tea / Tea boxed,Pukka,2,6.59
Beverage,210000044167,898559002299,apple beet juice OG 16.9,Fruit / Fruit juice,Biotta,6,3.9
Beverage,210000044222,819005014826,Japanese cherry blossom tea 18bags buddha tea,Tea / Tea boxed,Buddha Teas,5,8.99
Beverage,210000044223,851107003155,kombucha seasonal 14oz brew dr.,Beverages  / Kombucha,Brew Dr,12,3.99
Beverage,210000044272,851107003001,kombucha clear mind 14oz brew dr,Beverages  / Kombucha,Brew Dr,5,3.99
Beverage,210000044278,851107003070,kombucha love 14oz brew dr,Beverages  / Kombucha,Brew Dr,5,3.99
Beverage,210000044286,812475012316,alo spring berry 16.9oz,Beverages  / Aloe,alo,1,2.99
Beverage,210000044520,849429003403,zero calorie twist soda can zevia,Beverages  / Soda,Zevia,9,1.39
Beverage,210000044530,894773001193,zero calorie grape soda can,Beverages  / Soda,Zevia,24,1.39
Beverage,210000044536,849429003304,zero calorie cream soda can,Beverages  / Soda,Zevia,7,1.39
Beverage,210000044552,894773001605,zero calorie cherry cola soda can zevia,Beverages  / Soda,Zevia,24,1.39
Beverage,210000044616,32917000170,cup of calm 16 tea bags,Tea / Tea boxed,Traditional Medicinals,5,5.99
Beverage,210000044694,722430160030,kombucha alive cider pu-erh root beer 16oz gt's,Beverages  / Kombucha,GT'S,8,4.69
Beverage,210000044745,76950206489,honey chai turmeric vitality tea 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,6,5.39
Beverage,210000045046,819005015076,CBD turmeric ginger tea buddha tea,Cbd / Supplement / Bev,Buddha Teas,2,19.99
Beverage,210000045050,819005015083,CBD chamomile blend tea buddha tea,Cbd / Supplement / Bev,Buddha Teas,4,19.99
Beverage,210000045052,819005015090,CBD mint tea buddha tea,Cbd / Supplement / Bev,Buddha Teas,6,19.99
Beverage,210000045054,819005015069,CBD matcha green tea buddha tea,Cbd / Supplement / Bev,Buddha Teas,7,19.99
Beverage,210000045305,42608470014,aloe inner leaf w/lemon OG 32 oz Lakewood,Beverages  / Aloe,Lakewood,8,9.59
Beverage,210000045393,734027909212,rescue shot lemon cayenne ginger 2oz ginger people,Supplements,Ginger People,10,2.69
Beverage,210000045395,734027909229,rescue shot wild turmeric ginger 2oz ginger people,Supplements,Ginger People,13,2.99
Beverage,210000045401,52603067515,coconut beverage unsweet original 32oz,Non-Dairy  / Milk,Pacific Natural Foods,7,5.39
Beverage,210000045570,878941000560,power pak electrolyte orange 1200mg vit C pkt single,Supplements,Trace Minerals,7,0.45
Beverage,210000045652,632432708775,yerba mate bluephoria can 15.5oz guayaki,Beverages  / Iced tea,Guayaki,20,3.39
Beverage,210000045739,813026020026,night time tea 20 bags,Tea / Tea boxed,Pukka,1,6.59
Beverage,210000045842,811660020457,electrolyte strawberry lemonade drink tabs nuun,Supplements,Nuun,12,6.49
Beverage,210000045900,860492001523,elderberry syrup sassy cinnamon 15.5 oz  health junkie,Fruit / Fruit juice,Health Junkie,14,20.99
Beverage,210000045902,860492001516,elderberry syrup bold ginger 15.5 oz health junkie,Fruit / Fruit juice,Health Junkie,3,20.99
Beverage,210000045920,830568000590,lemon ginger yerba mate 20bags,Tea / Tea boxed,Mate Factor,2,6.99
Beverage,210000045994,853311003617,kevita tart cherry 15.2oz,Beverages  / Kombucha,KeVita,2,3.99
Beverage,210000046144,850628002197,protein bourbon vanilla whey 12 oz tera's,Beverages  / Protein drinks,Tera's Whey,1,25.99
Beverage,210000046411,819005010255,ginger root tea 18 bags buddha,Tea / Tea boxed,Buddha Teas,2,6.99
Beverage,210000046702,76950450103,echinacea immune support tea 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,4,4
Beverage,210000046706,707082130327,chai concentrate slightly sweet 32oz oregon,Tea / Tea RTD,Oregon Chai,7,5.99
Beverage,210000046926,77652083132,breakfast in Paris tea 18ct stash,Tea / Tea boxed,Stash,4,4.99
Beverage,210000047026,39278030549,cholesterol tea 18bags,Tea / Tea boxed,Prince of Peace,3,4.99
Beverage,210000047059,819005010651,mugwort tea 18 bags,Tea / Tea boxed,Buddha Teas,2,6.99
Beverage,210000047174,76950450189,throat comfort tea OG 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,10,5.39
Beverage,210000047283,77652082326,super irish breakfast tea 20 bags,Tea / Tea boxed,Stash,5,4.99
Beverage,210000047293,74682200652,beet apple ginger juice 32oz,Fruit / Fruit juice,"Knudsen, R W",1,10.69
Beverage,210000047299,854560005605,cappuccino creamy 8oz can,Coffee / Rtd coffee,High Brew,1,3.39
Beverage,210000047348,76950450424,green tea 16 bags yogi,Tea / Tea boxed,Yogi Tea,13,5.39
Beverage,210000047401,819005010194,elderberry buddha 18 tea bags buddha tea,Tea / Tea boxed,Buddha Teas,5,7.99
Beverage,210000047403,39278040104,ginger honey crystals,Tea / Tea boxed,Prince of Peace,3,4.49
Beverage,210000047409,830568000095,yerba mate dark roast loose tea 12oz mate factor,Tea / Tea bulk loose,Mate Factor,2,11.69
Beverage,210000047639,819005010354,milk thistle tea OG 18bags buddha tea,Tea / Tea boxed,Buddha Teas,3,6.99
Beverage,210000047641,819005010361,nettle leaf tea OG 18bags buddha tea,Tea / Tea boxed,Buddha Teas,4,6.99
Beverage,210000047758,816897021055,mushroom matcha latte think box,Coffee / Pkg coffee,Four Sigma Foods,2,18.49
Beverage,210000047766,77652082463,wild raspberry hibiscus tea 20 bags,Tea / Tea boxed,Stash,5,4.99
Beverage,210000047784,76950206984,sweet clementine stress support 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,10,4
Beverage,210000047786,76950450431,woman's raspberry leaf tea 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,3,5.39
Beverage,210000047788,76950206991,blackberry apple cider digestive awakening 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,8,5.39
Beverage,210000048082,858276004068,water boxed is better 1lt,Beverages  / Bottled water,Boxed Water,13,2.89
Beverage,210000048183,76950203525,raspberry passion perfect energy tea 18 bags yogi,Tea / Tea boxed,Yogi Tea,4,5.39
Beverage,210000048195,77652084818,cinnamon vanilla tea18bags stash,Tea / Tea boxed,Stash,6,4.99
Beverage,210000048221,628240251305,senna lemongrass tea,Tea / Tea boxed,Celebration,1,5
Beverage,210000048237,814784025964,warrior blend chocolate pkt,Beverages  / Protein drinks,Sunwarrior,13,2.49
Beverage,210000048239,814784026008,warrior blend vanilla pkt,Beverages  / Protein drinks,Sunwarrior,21,2.49
Beverage,210000048389,860492001554,elderberry syrup cheeky cherry 15.5 oz  health junkie,Fruit / Fruit juice,Health Junkie,10,20.99
Beverage,210000048453,854092006019,protein drink cacao bean 12oz,Beverages  / Protein drinks,Koia,1,4.99
Beverage,210000048502,32917000118,healthy cycle raspberry leaf tea traditional medicinals,Tea / Tea boxed,Traditional Medicinals,2,5.99
Beverage,210000048544,632432728773,yerba mate orange exuberance can 15.5oz guayaki,Beverages  / Iced tea,Guayaki,13,3.39
Beverage,210000048546,632432717777,yerba mate lemon elation can 15.5oz guayaki,Beverages  / Iced tea,Guayaki,12,3.39
Beverage,210000049071,36192122602,tea iced half & half lemonade OG 32oz,Beverages ,Santa Cruz Organics,12,3.89
Beverage,210000049077,819005011641,sencha green tea 24bags  buddha tea,Tea / Tea boxed,Buddha Teas,2,8.99
Beverage,210000049079,819005010187,don quai tea buddha 24bags buddha tea,Tea / Tea boxed,Buddha Teas,2,7.99
Beverage,210000049083,819005010286,hibiscus tea 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,5,6.99
Beverage,210000049087,819005010330,licorice root tea buddha 18bags buddha tea,Tea / Tea boxed,Buddha Teas,2,6.99
Beverage,210000049089,819005010088,passionflower tea 18bags buddha tea,Tea / Tea boxed,Buddha Teas,3,6.99
Beverage,210000049093,819005010439,sarsparilla root tea 18bags buddha tea,Tea / Tea boxed,Buddha Teas,1,6.99
Beverage,210000049113,76950202955,soothing rose hibiscus skin detox tea 16 bags yogi,Tea / Tea boxed,Yogi Tea,4,5.39
Beverage,210000049257,76950207073,pumpkin spice tea OG 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,9,5.39
Beverage,210000049259,76950207035,orange clove tea OG 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,6,5.39
Beverage,210000049261,76950207066,vanilla peppermint tea OG 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,1,5.39
Beverage,210000049294,4897039310776,lions mane chaga think coffee box,Coffee / Pkg coffee,Four Sigma Foods,1,14.99
Beverage,210000049414,4897039310462,reishi hot cacao mix box 10pkts,Coffee / Pkg coffee,Four Sigma Foods,1,18.49
Beverage,210000049424,816897020775,shiitake golden latte turkey tail defend single pkt,Coffee / Pkg coffee,Four Sigma Foods,9,1.89
Beverage,210000049430,816897021048,mushroom matcha lion's mane latte think single pkt,Coffee / Pkg coffee,Four Sigma Foods,4,1.59
Beverage,210000049432,4897039310714,lions mane chaga coffee single pkt,Coffee / Pkg coffee,Four Sigma Foods,5,1.49
Beverage,210000049531,856516002119,chia squeeze green magic 3.5oz,Fruit / Fruit juice,Mamma Chia,20,2.19
Beverage,210000049575,816897021482,mushroom coffee lion's mane latte single pkt four sigmatic,Coffee / Pkg coffee,Four Sigma Foods,5,1.59
Beverage,210000049589,97467045743,spirutein strawberry 2.4 lbs nature's plus,Protein powder,Nature's Plus,2,42.99
Beverage,210000049858,77652082197,ginger fire chai tea 18bags,Tea / Tea boxed,Stash,5,4.99
Beverage,210000049948,819005015243,golden milk 3.9oz buddha tea,Tea,Buddha Teas,2,19.99
Beverage,210000049950,77652082241,jasmine blossom green tea 20 bags,Tea / Tea boxed,Stash,5,4.99
Beverage,210000050018,42608470717,beet juice pure OG 32oz Lakewood,Fruit / Fruit juice,Lakewood,3,9.39
